展示名称,院校名称,院校 ID,院校曾用名,ID,创建人,创建时间,更新人,更新时间
厦门南洋职业学院(闽台合作),厦门南洋职业学院(闽台合作),3872,,1785687881342985,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
厦门东海职业技术学院(艰苦紧缺专业),厦门东海职业技术学院(艰苦紧缺专业),3873,,1785687880921098,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
厦门东海职业技术学院(闽台合作),厦门东海职业技术学院(闽台合作),3874,,1785687881343033,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
漳州科技职业学院(艰苦紧缺专业),漳州科技职业学院(艰苦紧缺专业),3875,,1785687880921130,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
漳州理工职业学院(艰苦紧缺专业),漳州理工职业学院(艰苦紧缺专业),3876,,1785687880919098,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
武夷山职业学院(艰苦紧缺专业),武夷山职业学院(艰苦紧缺专业),3877,,1785687881344057,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
漳州卫生职业学院(定向专业),漳州卫生职业学院(定向专业),3878,,1785687881344009,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
泉州海洋职业学院(艰苦紧缺专业),泉州海洋职业学院(艰苦紧缺专业),3879,,1785687880923162,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
泉州幼儿师范高等专科学校(免费师范),泉州幼儿师范高等专科学校(免费师范),3880,,1785687880924186,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
泉州幼儿师范高等专科学校(免费师范生),泉州幼儿师范高等专科学校(免费师范生),3881,,1785687880923178,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
泉州幼儿师范高等专科学校(公费师范),泉州幼儿师范高等专科学校(公费师范),3882,,1785687881346057,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
泉州幼儿师范高等专科学校(面向泉州),泉州幼儿师范高等专科学校(面向泉州),3883,,1785687880923146,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江师范高等专科学校(免费师范),闽江师范高等专科学校(免费师范),3884,,1785687880925306,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江师范高等专科学校(免费师范生),闽江师范高等专科学校(免费师范生),3885,,1785687881345081,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江师范高等专科学校(公费师范),闽江师范高等专科学校(公费师范),3886,,1785687881343017,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江学院(中外合作),闽江学院(中外合作),3887,,1785687880922154,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江学院(国际课程教育项目),闽江学院(国际课程教育项目),3888,,1785687880924202,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江学院(少数民族预科班),闽江学院(少数民族预科班),3889,,1785687880926218,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江学院(闽台合作),闽江学院(闽台合作),3890,,1785687881347129,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江学院(面向晋江),闽江学院(面向晋江),3891,,1785687880926234,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
闽江学院(面向福州),闽江学院(面向福州),3892,,1785687880920122,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
复旦大学太平洋金融学院,复旦大学太平洋金融学院,3893,,1785687880925258,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
同济大学同科学院,同济大学同科学院,3894,,1785687880922170,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
华东理工大学(中外合作),华东理工大学(中外合作),3895,,1785687881345065,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
华东理工大学(国防生),华东理工大学(国防生),3896,,1785687881348105,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
华东理工大学网络教育学院,华东理工大学网络教育学院,3897,,1785687881347081,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海理工大学(中外合作办学),上海理工大学(中外合作办学),3898,,1785687880926266,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海海事大学(中外合作办学),上海海事大学(中外合作办学),3899,,1785687881344025,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
东华大学(中外合作办学),东华大学(中外合作办学),3900,,1785687881346073,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
东华大学国立,东华大学国立,3901,,1785687881343001,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海电力学院(中外合作办学),上海电力学院(中外合作办学),3902,,1785687880925274,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海电力学院(少数民族预科班),上海电力学院(少数民族预科班),3903,,1785687896903723,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海应用技术大学(中外合作办学),上海应用技术大学(中外合作办学),3904,,1785687896902715,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海海洋大学(中外合作办学),上海海洋大学(中外合作办学),3905,,1785687896908811,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海中医药大学(中外合作办学),上海中医药大学(中外合作办学),3906,,1785687896900619,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海师范大学(中外合作办学),上海师范大学(中外合作办学),3907,,1785687896898587,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海对外经贸大学(中外合作),上海对外经贸大学(中外合作),3908,,1785687896901691,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海旅游高等专科学校(中外合作办学),上海旅游高等专科学校(中外合作办学),3909,,1785687896901659,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海体育学院运动技术学院,上海体育学院运动技术学院,3910,,1785687896910971,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海东海职业技术学院(面试要求),上海东海职业技术学院(面试要求),3911,,1785687896908843,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海工程技术大学(中外合作办学),上海工程技术大学(中外合作办学),3912,,1785687896910939,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海电机学院(中外合作办学),上海电机学院(中外合作办学),3913,,1785687896907787,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海杉达学院(中外合作办学),上海杉达学院(中外合作办学),3914,,1785687896905739,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海杉达学院嘉善光彪学院,上海杉达学院嘉善光彪学院,3915,,1785687896909931,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海政法学院(少数民族预科班),上海政法学院(少数民族预科班),3916,,1785687896906779,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海大学(中外合作办学),上海大学(中外合作办学),3917,,1785687896908859,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海大学巴士汽车学院,上海大学巴士汽车学院,3918,,1785687896900635,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海大学艺术研究院,上海大学艺术研究院,3919,,1785687896901643,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海行健职业学院(中外合作办学),上海行健职业学院(中外合作办学),3920,,1785687896906795,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海震旦职业学院(中外合作办学),上海震旦职业学院(中外合作办学),3921,,1785687896905787,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海工商外国语职业学院(中外合作办学),上海工商外国语职业学院(中外合作办学),3922,,1785687896900667,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海民航职业技术学院(面试要求),上海民航职业技术学院(面试要求),3923,,1785687896903707,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海工商职业技术学院(中外合作办学),上海工商职业技术学院(中外合作办学),3924,,1785687896901675,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海纽约大学(中外合作办学),上海纽约大学(中外合作办学),3925,,1785687896907803,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
苏州大学(中外合作办学),苏州大学(中外合作办学),3926,,1785687896898571,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京航空航天大学(中外合作办学),南京航空航天大学(中外合作办学),3927,,1785687896909947,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京航空航天大学(国防生),南京航空航天大学(国防生),3928,,1785687896904747,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京理工大学(中外合作办学),南京理工大学(中外合作办学),3929,,1785687896912027,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏科技大学(中外合作办学),江苏科技大学(中外合作办学),3930,,1785687896908827,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏科技大学张家港校区,江苏科技大学张家港校区,3931,,1785687896906763,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国矿业大学(中外合作办学),中国矿业大学(中外合作办学),3932,,1785687896902699,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国矿业大学(北京)(专业志愿),中国矿业大学(北京)(专业志愿),3933,,1785687896899595,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国矿业大学【徐州】,中国矿业大学【徐州】,3934,,1785687896898619,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京工业大学(中外合作办学),南京工业大学(中外合作办学),3935,,1785687896897595,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
常州大学(中外合作办学),常州大学(中外合作办学),3936,,1785687896904731,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京邮电大学(国防生),南京邮电大学(国防生),3937,,1785687896905771,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河海大学(中外合作办学),河海大学(中外合作办学),3938,,1785687896898603,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河海大学(国防生),河海大学(国防生),3939,,1785687896912011,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河海大学常州校区,河海大学常州校区,3940,,1785687896909899,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京林业大学(中外合作办学),南京林业大学(中外合作办学),3941,,1785687896903739,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京信息工程大学(中外合作办学),南京信息工程大学(中外合作办学),3942,,1785687896904763,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
徐州医科大学华方学院,徐州医科大学华方学院,3943,,1785687896902667,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国药科大学(中外合作办学),中国药科大学(中外合作办学),3944,,1785687896899627,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京师范大学紫金校区,南京师范大学紫金校区,3945,,1785687896906811,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏师范大学(中外合作办学),江苏师范大学(中外合作办学),3946,,1785687896910955,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
苏州科技大学(中外合作办学),苏州科技大学(中外合作办学),3947,,1785687896909915,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
徐州工程学院(中外合作办学),徐州工程学院(中外合作办学),3948,,1785687896912971,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江南大学(中外合作办学),江南大学(中外合作办学),3949,,1785687896912043,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京工程学院(中外合作办学),南京工程学院(中外合作办学),3950,,1785687896899643,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南京医科大学康达学院(定向),南京医科大学康达学院(定向),3951,,1785687896903691,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南通大学杏林学院(定向),南通大学杏林学院(定向),3952,,1785687896907819,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
苏州高博软件技术职业学院(中外合作办学),苏州高博软件技术职业学院(中外合作办学),3953,,1785687920909312,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西交利物浦大学(中外合作办学),西交利物浦大学(中外合作办学),3954,,1785687920909344,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
九州职业技术学院(校企合作软件外包专业),九州职业技术学院(校企合作软件外包专业),3955,,1785687920906256,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
连云港师范高等专科学校(中外合作办学),连云港师范高等专科学校(中外合作办学),3956,,1785687920914464,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
无锡科技职业学院(中外合作办学),无锡科技职业学院(中外合作办学),3957,,1785687920906288,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
无锡职业技术学院(面试要求),无锡职业技术学院(面试要求),3958,,1785687920907312,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
金肯职业技术学院(校企合作软件外包专业),金肯职业技术学院(校企合作软件外包专业),3959,,1785687920916496,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江南影视艺术职业学院(面试要求),江南影视艺术职业学院(面试要求),3960,,1785687920912432,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
钟山职业技术学院(校企合作软件外包专业),钟山职业技术学院(校企合作软件外包专业),3961,,1785687920917504,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
无锡南洋职业技术学院(中外合作办学),无锡南洋职业技术学院(中外合作办学),3962,,1785687920905264,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
无锡南洋职业技术学院(校企合作软件外包专业),无锡南洋职业技术学院(校企合作软件外包专业),3963,,1785687920910336,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
硅湖职业技术学院(中外合作办学),硅湖职业技术学院(中外合作办学),3964,,1785687920913440,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江海职业技术学院(校企合作软件外包专业),江海职业技术学院(校企合作软件外包专业),3965,,1785687920913408,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西大学(专业志愿),广西大学(专业志愿),3966,,1785687920916512,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西大学(中外合作办学),广西大学(中外合作办学),3967,,1785687920917536,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西科技大学(中外合作办学),广西科技大学(中外合作办学),3968,,1785687920915488,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林电子科技大学(国防生),桂林电子科技大学(国防生),3969,,1785687920908304,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林电子科技大学(边防军人子女预科班),桂林电子科技大学(边防军人子女预科班),3970,,1785687920910384,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林电子科技大学(边防女子预科班),桂林电子科技大学(边防女子预科班),3971,,1785687920907264,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林电子科技大学(边防子女预科班),桂林电子科技大学(边防子女预科班),3972,,1785687920915504,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林理工大学(中外),桂林理工大学(中外),3973,,1785687920917552,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西中医药大学(中外合作办学),广西中医药大学(中外合作办学),3974,,1785687920912400,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南宁师范大学(专业志愿),南宁师范大学(专业志愿),3975,,1785687920918576,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南宁师范大学(中外合作办学),南宁师范大学(中外合作办学),3976,,1785687920913424,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南宁师范大学(校企合作软件外包专业),南宁师范大学(校企合作软件外包专业),3977,,1785687920907296,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北部湾大学(中外合作办学),北部湾大学(中外合作办学),3978,,1785687920916528,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林航天工业学院(面试要求),桂林航天工业学院(面试要求),3979,,1785687920908320,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
桂林旅游学院(中外合作办学),桂林旅游学院(中外合作办学),3980,,1785687920918560,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福建警察学院(司法专业),福建警察学院(司法专业),3981,,1785687920914480,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南昌工程学院(地方专项计划),南昌工程学院(地方专项计划),3982,,1785687920908336,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南昌工程学院(职教本科合作实验班),南昌工程学院(职教本科合作实验班),3983,,1785687920910352,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南昌工程学院(苏区专项计划),南昌工程学院(苏区专项计划),3984,,1785687920918544,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
陆军工程大学(人防系统),陆军工程大学(人防系统),3986,,1785687920915456,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
陆军工程大学(女生),陆军工程大学(女生),3987,,1785687920917520,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
